order_id,order_date,state,category,item,gender,size,is_subscriber,quantity,total_amount,review,age,payment_type
8931,2024-12-09,Nayarit,Bottoms,Jeans,Female,S,0,1,299.99,3,24,PayPal
8932,2022-02-12,"Estado de México",Outerwear,Hoodie,Female,L,1,1,275.45,3,51,"Debit Card"
8933,2021-05-23,Sinaloa,Accessories,Backpack,Female,S,1,1,540.90,3,23,Cash
8934,2022-01-13,"Ciudad de México",Accessories,Cap,Male,S,0,5,497.00,1,23,"Credit Card"
8935,2023-11-15,Yucatán,Swimwear,"Swim Shorts",Male,S,0,1,150.55,4,35,PayPal
8936,2021-09-06,Tabasco,Bottoms,"Utility Pants",Female,XL,1,1,160.00,3,15,PayPal
8937,2024-12-05,Puebla,Shoes,Sneakers,Female,M,1,1,599.50,1,29,"Debit Card"
8938,2021-03-06,Sinaloa,Outerwear,Jacket,Female,XL,0,1,480.90,2,25,"Credit Card"
8939,2024-09-04,Morelos,Accessories,Cap,Female,XL,0,1,99.40,1,31,PayPal
8940,2024-12-03,Puebla,Accessories,Scarf,Female,L,0,1,140.80,1,39,"Debit Card"
8941,2023-04-03,"Quintana Roo",Shoes,Sandals,Female,S,0,1,210.25,2,27,"Credit Card"
8942,2023-06-05,Durango,Tops,"Polo Shirt",Male,S,0,1,135.50,1,45,"Credit Card"
8943,2023-12-13,Sonora,Swimwear,"Swim Shorts",Female,M,0,1,150.55,4,24,"Bank Transfer"
8944,2024-01-10,Guerrero,Swimwear,"Rash Guard",Female,S,0,1,180.90,2,55,"Debit Card"
8945,2024-09-14,Oaxaca,Activewear,"Compression Top",Female,M,0,1,250.55,2,31,PayPal
8946,2021-01-18,Aguascalientes,"One-Piece Outfits",Kaftan,Female,L,0,1,415.35,1,15,"Debit Card"
8947,2024-10-28,"Estado de México",Tops,"Button-Up Shirt",Male,M,1,1,220.40,3,45,"Credit Card"
8948,2022-01-01,Oaxaca,"One-Piece Outfits",Jumpsuit,Female,XL,0,1,899.99,3,37,"Credit Card"
8949,2021-08-03,Aguascalientes,Bottoms,Shorts,Female,XL,0,1,145.60,3,37,PayPal
8950,2021-06-22,Hidalgo,Activewear,"Training Pants",Female,XL,1,1,310.70,5,49,"Bank Transfer"
8951,2023-05-13,"Baja California Sur",Bottoms,"Utility Pants",Female,XL,0,1,160.00,3,27,Cash
8952,2024-12-22,Durango,Outerwear,Coat,Female,S,0,1,650.00,5,17,PayPal
8953,2021-11-26,"Baja California",Activewear,Joggers,Female,XL,1,1,345.10,5,31,"Credit Card"
8954,2024-02-26,Oaxaca,Tops,T-Shirt,Male,L,0,1,99.99,5,26,"Credit Card"
8955,2023-08-19,Veracruz,Swimwear,"Board Shorts",Female,M,0,1,120.30,2,31,PayPal
8956,2024-11-01,Querétaro,Accessories,Scarf,Male,M,0,1,140.80,1,58,"Debit Card"
8957,2024-10-14,Veracruz,Bottoms,"Cargo Pants",Female,XL,0,1,250.75,4,33,PayPal
8958,2023-07-05,Veracruz,Shoes,Loafers,Female,S,0,1,480.40,3,27,"Debit Card"
8959,2023-06-22,Puebla,Activewear,"Training Pants",Male,XL,1,1,310.70,5,23,"Credit Card"
8960,2024-04-03,Colima,Activewear,"Track Jacket",Male,L,1,1,420.60,5,44,"Debit Card"
8961,2022-12-02,Michoacán,Activewear,"Track Jacket",Male,XL,0,1,420.60,1,27,"Credit Card"
8962,2022-11-16,"Quintana Roo",Accessories,Scarf,Female,XL,0,1,140.80,1,37,"Credit Card"
8963,2024-12-23,"Ciudad de México",Accessories,"Messenger Bag",Male,S,0,1,650.75,1,45,"Credit Card"
8964,2024-09-16,Jalisco,Shoes,Sandals,Male,XL,1,1,210.25,4,34,"Bank Transfer"
8965,2021-11-07,Tamaulipas,Bottoms,Jeans,Female,L,0,1,299.99,3,26,"Credit Card"
8966,2023-06-11,Nayarit,Tops,"Button-Up Shirt",Female,L,0,1,220.40,5,27,"Debit Card"
8967,2023-10-06,"Quintana Roo","One-Piece Outfits",Kaftan,Male,S,1,1,415.35,3,21,PayPal
8968,2023-08-09,Nayarit,Bottoms,Jeans,Male,S,0,1,299.99,2,23,Cash
8969,2021-08-29,Puebla,"One-Piece Outfits",Jumpsuit,Female,M,0,1,899.99,3,57,Cash
8970,2022-02-04,"Baja California Sur",Accessories,Cap,Female,L,1,1,99.40,1,36,"Credit Card"
8971,2024-02-20,Guanajuato,Tops,"Tank Top",Female,XL,1,1,89.25,5,24,Cash
8972,2021-03-17,Chiapas,Accessories,Belt,Male,L,0,1,120.60,3,28,PayPal
8973,2023-01-08,"Baja California Sur",Accessories,"Messenger Bag",Non-specified,L,0,1,650.75,1,16,PayPal
8974,2022-05-24,Yucatán,Swimwear,"Swim Shorts",Female,XL,0,1,150.55,4,55,Cash
8975,2023-05-01,Campeche,Outerwear,Jacket,Female,S,0,1,480.90,5,38,"Debit Card"
8976,2022-06-22,Puebla,Tops,"Button-Up Shirt",Male,S,1,1,220.40,5,46,"Debit Card"
8977,2024-08-02,"Baja California",Activewear,"Training Pants",Female,XL,0,1,310.70,5,27,PayPal
8978,2022-04-03,"Baja California","One-Piece Outfits",Kaftan,Female,XL,0,1,415.35,4,27,"Credit Card"
8979,2022-12-20,Hidalgo,Activewear,"Running Shorts",Female,XL,0,2,360.60,5,27,"Credit Card"
8980,2021-02-16,Jalisco,Shoes,Sandals,Female,XL,1,13,2733.25,4,25,PayPal
8981,2022-04-06,Guanajuato,Shoes,Sneakers,Male,L,0,1,599.50,5,19,"Debit Card"
8982,2021-03-18,Querétaro,Accessories,Cap,Female,M,0,1,99.40,5,21,"Debit Card"
8983,2021-06-24,Yucatán,Activewear,"Track Jacket",Male,M,1,1,420.60,5,34,"Debit Card"
8984,2023-07-17,"Estado de México",Shoes,Sneakers,Male,S,0,1,599.50,4,43,"Debit Card"
8985,2022-11-26,Puebla,Tops,"Button-Up Shirt",Female,S,1,1,220.40,1,24,"Credit Card"
8986,2021-10-08,Tlaxcala,Activewear,"Running Shorts",Male,XL,0,1,180.30,5,53,Cash
8987,2022-04-15,Durango,Accessories,Backpack,Male,XL,1,1,540.90,1,22,"Credit Card"
8988,2023-04-10,"Ciudad de México",Tops,"Button-Up Shirt",Male,XL,0,1,220.40,5,27,"Credit Card"
8989,2023-05-08,Chihuahua,Shoes,Loafers,Male,M,0,1,480.40,4,29,"Credit Card"
8990,2022-07-28,Querétaro,"One-Piece Outfits",Jumpsuit,Male,M,0,1,899.99,3,30,"Credit Card"
8991,2021-03-08,Hidalgo,Tops,T-Shirt,Female,M,0,1,99.99,5,50,"Credit Card"
8992,2023-02-11,Morelos,Activewear,"Compression Top",Female,M,0,1,250.55,2,29,"Debit Card"
8993,2023-07-21,"Estado de México",Tops,T-Shirt,Female,S,0,1,99.99,3,53,Cash
8994,2022-08-03,Aguascalientes,Shoes,Sneakers,Male,M,0,1,599.50,4,47,Cash
8995,2023-10-29,"Ciudad de México",Bottoms,"Cargo Pants",Female,L,0,1,250.75,3,43,PayPal
8996,2024-07-27,"Estado de México",Accessories,Backpack,Female,XL,1,1,540.90,1,21,Cash
8997,2021-02-19,Zacatecas,Accessories,Scarf,Male,L,0,1,140.80,1,23,PayPal
8998,2022-12-02,Guanajuato,Activewear,"Compression Top",Female,M,1,1,250.55,5,24,Cash
8999,2022-11-14,Tabasco,Activewear,Joggers,Male,L,0,1,345.10,5,26,"Credit Card"
9000,2023-01-17,Tlaxcala,Shoes,Sandals,Male,L,0,1,210.25,3,25,"Credit Card"
9001,2023-06-19,"Ciudad de México",Activewear,"Compression Top",Female,L,0,1,250.55,5,53,Cash
9002,2022-08-20,Chiapas,Accessories,Wallet,Male,M,0,1,330.25,1,44,"Credit Card"
9003,2021-03-02,Jalisco,Shoes,Sandals,Male,M,0,1,210.25,5,31,PayPal
9004,2024-08-18,Chiapas,Swimwear,"Swim Shorts",Male,M,0,1,150.55,4,43,"Debit Card"
9005,2024-12-10,"Baja California",Activewear,"Training Pants",Female,M,0,1,310.70,5,29,"Credit Card"
9006,2024-02-23,Sonora,Outerwear,Coat,Female,L,0,1,650.00,5,26,"Debit Card"
9007,2024-08-22,"Ciudad de México",Bottoms,"Utility Pants",Female,L,0,1,160.00,4,26,Cash
9008,2024-05-14,"San Luis Potosí",Shoes,Boots,Male,S,0,1,890.99,4,26,"Debit Card"
9009,2024-01-03,Tamaulipas,Accessories,Scarf,Female,M,0,1,140.80,5,50,"Debit Card"
9010,2022-03-06,Coahuila,Accessories,Wallet,Female,M,1,1,330.25,1,27,"Debit Card"
9011,2021-04-02,Chiapas,Activewear,Joggers,Male,S,0,1,345.10,4,42,"Debit Card"
9012,2022-05-25,Guanajuato,Outerwear,Hoodie,Non-specified,L,1,1,275.45,5,39,"Debit Card"
9013,2024-10-03,Sinaloa,Swimwear,"Swim Shorts",Female,XL,0,1,150.55,2,58,"Bank Transfer"
9014,2023-01-14,Tlaxcala,Bottoms,Shorts,Male,XL,0,1,145.60,3,62,"Credit Card"
9015,2021-09-21,Zacatecas,Activewear,Joggers,Female,S,0,1,345.10,2,48,Cash
9016,2021-06-18,Veracruz,Accessories,Scarf,Female,M,0,1,140.80,1,30,"Credit Card"
9017,2024-05-26,Sinaloa,Shoes,Boots,Female,M,0,1,890.99,4,24,"Debit Card"
9018,2024-01-12,Coahuila,Outerwear,Jacket,Female,S,1,1,480.90,5,26,"Debit Card"
9019,2023-04-17,Chiapas,Accessories,Belt,Female,XL,0,1,120.60,1,20,Cash
9020,2022-02-10,"Quintana Roo",Shoes,Sneakers,Female,L,0,1,599.50,4,33,"Debit Card"
9021,2023-05-29,Veracruz,Tops,"Button-Up Shirt",Female,S,0,1,220.40,2,29,"Debit Card"
9022,2023-09-28,Veracruz,Activewear,Joggers,Male,L,0,1,345.10,5,57,"Bank Transfer"
9023,2023-10-01,Puebla,Outerwear,Coat,Female,L,0,1,650.00,5,25,"Debit Card"
9024,2024-08-27,"Estado de México",Tops,"Polo Shirt",Male,XL,0,1,135.50,3,48,"Credit Card"
9025,2023-01-16,"Nuevo León",Accessories,Backpack,Male,XL,0,1,540.90,5,60,"Credit Card"
9026,2022-03-18,Durango,Activewear,"Compression Top",Male,M,0,1,250.55,5,36,"Credit Card"
9027,2024-07-24,Puebla,Swimwear,"Rash Guard",Male,M,1,1,180.90,2,57,Cash
9028,2021-12-04,Jalisco,Activewear,Joggers,Female,M,1,1,345.10,4,44,PayPal
9029,2023-05-10,Veracruz,Outerwear,Coat,Male,S,0,1,650.00,5,26,"Debit Card"
9030,2022-02-27,Oaxaca,Tops,"Polo Shirt",Female,M,0,1,135.50,4,29,"Debit Card"
9031,2021-02-06,Veracruz,Swimwear,"Rash Guard",Female,XL,0,1,180.90,4,38,"Bank Transfer"
9032,2022-11-16,Tlaxcala,Outerwear,Coat,Female,M,0,1,650.00,5,30,PayPal
9033,2024-06-17,Puebla,Accessories,Backpack,Non-specified,M,0,1,540.90,1,61,Cash
9034,2023-12-03,"Estado de México","One-Piece Outfits",Rompers,Female,M,1,1,720.10,3,60,PayPal
9035,2023-05-10,Sonora,"One-Piece Outfits",Kaftan,Male,S,0,2,830.70,5,26,"Credit Card"
9036,2022-05-07,Tlaxcala,Shoes,Boots,Male,XL,1,1,890.99,4,37,Cash
9037,2022-03-20,Puebla,Outerwear,Jacket,Male,M,1,1,480.90,3,23,"Credit Card"
9038,2021-05-26,Querétaro,Accessories,Wallet,Male,L,0,3,990.75,1,54,Cash
9039,2023-12-20,"Estado de México",Outerwear,Blazer,Male,S,0,1,520.30,5,35,"Credit Card"
9040,2024-04-16,Nayarit,Bottoms,Jeans,Female,S,0,1,299.99,5,21,"Bank Transfer"
9041,2023-05-06,Hidalgo,"One-Piece Outfits",Tunic,Male,L,0,1,340.20,3,62,PayPal
9042,2023-04-19,Zacatecas,Activewear,"Training Pants",Female,XL,0,1,310.70,5,27,PayPal
9043,2024-09-22,Sinaloa,Accessories,Cap,Male,L,0,8,795.20,1,40,PayPal
9044,2022-12-19,Sinaloa,Swimwear,"Rash Guard",Male,L,1,1,180.90,4,29,PayPal
9045,2024-03-29,Michoacán,Shoes,Sandals,Male,L,0,1,210.25,4,43,"Credit Card"
9046,2021-06-07,Michoacán,Tops,"Polo Shirt",Female,S,0,1,135.50,5,19,"Debit Card"
9047,2022-06-07,Puebla,Swimwear,"Board Shorts",Female,XL,1,1,120.30,3,23,Cash
9048,2022-12-07,Zacatecas,Accessories,Cap,Female,L,1,1,99.40,1,27,"Debit Card"
9049,2021-08-09,Guerrero,Activewear,"Training Pants",Female,L,0,7,2174.90,5,24,"Debit Card"
9050,2022-10-15,Querétaro,Accessories,Backpack,Female,S,0,1,540.90,5,61,PayPal
9051,2024-10-22,Jalisco,Bottoms,Jeans,Non-specified,M,0,1,299.99,3,60,"Debit Card"
9052,2022-10-02,"Nuevo León",Accessories,Belt,Male,XL,0,1,120.60,1,20,"Credit Card"
9053,2022-09-24,Campeche,Accessories,Belt,Male,M,0,1,120.60,3,24,PayPal
9054,2024-12-22,Durango,"One-Piece Outfits",Kaftan,Female,M,1,1,415.35,3,23,"Debit Card"
9055,2024-08-24,Guerrero,Tops,T-Shirt,Male,M,1,1,99.99,5,24,"Debit Card"
9056,2024-08-16,"Baja California",Accessories,Scarf,Female,M,0,1,140.80,1,27,"Debit Card"
9057,2024-05-21,Guanajuato,Swimwear,"Swim Shorts",Female,L,0,1,150.55,4,52,"Credit Card"
9058,2021-03-13,Colima,Outerwear,Blazer,Female,M,0,1,520.30,2,36,"Debit Card"
9059,2022-10-02,Jalisco,Shoes,Sandals,Non-specified,XL,1,1,210.25,4,56,"Bank Transfer"
9060,2024-01-23,Veracruz,Tops,"Button-Up Shirt",Female,S,0,1,220.40,4,24,"Credit Card"
9061,2021-09-10,Aguascalientes,Activewear,"Training Pants",Female,M,0,1,310.70,5,44,PayPal
9062,2021-09-09,Jalisco,Shoes,Boots,Female,M,0,1,890.99,3,23,PayPal
9063,2022-10-16,"Quintana Roo",Activewear,"Running Shorts",Female,XL,0,1,180.30,5,53,"Debit Card"
9064,2021-10-20,Jalisco,Outerwear,Coat,Male,L,0,1,650.00,5,38,PayPal
9065,2021-07-21,Veracruz,Bottoms,Shorts,Female,S,0,1,145.60,3,30,"Credit Card"
9066,2021-12-28,Jalisco,Accessories,Scarf,Female,M,0,1,140.80,1,30,"Credit Card"
9067,2023-10-24,"San Luis Potosí","One-Piece Outfits",Kaftan,Female,S,0,2,830.70,3,53,"Credit Card"
9068,2024-01-14,Sonora,"One-Piece Outfits",Tunic,Male,XL,0,1,340.20,3,25,"Credit Card"
9069,2024-04-10,Zacatecas,Outerwear,Coat,Male,M,1,1,650.00,4,28,"Debit Card"
9070,2022-12-19,Guanajuato,Activewear,"Compression Top",Female,M,0,1,250.55,5,16,"Debit Card"
9071,2022-06-22,"Quintana Roo",Accessories,"Messenger Bag",Male,XL,1,1,650.75,1,24,"Bank Transfer"
9072,2023-02-24,Chihuahua,Shoes,Sandals,Male,M,0,1,210.25,4,26,"Credit Card"
9073,2021-06-05,Veracruz,Accessories,Belt,Female,XL,1,1,120.60,1,32,PayPal
9074,2023-06-20,Guanajuato,Activewear,"Track Jacket",Non-specified,M,1,15,6309.00,5,25,"Debit Card"
9075,2023-06-06,Puebla,Activewear,"Training Pants",Male,M,1,1,310.70,5,40,"Debit Card"
9076,2024-07-19,"Nuevo León",Activewear,"Running Shorts",Female,L,1,1,180.30,2,27,"Debit Card"
9077,2023-08-05,Guanajuato,Accessories,Backpack,Non-specified,M,0,1,540.90,1,28,"Debit Card"
9078,2021-07-24,"Baja California Sur",Outerwear,Jacket,Female,M,1,1,480.90,5,27,"Debit Card"
9079,2024-08-10,"Estado de México",Outerwear,Blazer,Male,S,0,1,520.30,5,42,PayPal
9080,2021-07-12,"Estado de México","One-Piece Outfits",Tunic,Male,M,0,1,340.20,3,52,"Credit Card"
9081,2022-10-04,Veracruz,"One-Piece Outfits",Tunic,Female,XL,0,1,340.20,3,38,"Bank Transfer"
9082,2022-08-22,Colima,Bottoms,Jeans,Female,M,0,1,299.99,3,58,"Bank Transfer"
9083,2024-06-11,Oaxaca,Tops,"Tank Top",Male,XL,0,1,89.25,2,57,"Credit Card"
9084,2022-12-22,"Estado de México",Accessories,Scarf,Male,L,0,1,140.80,3,58,Cash
9085,2023-04-22,Oaxaca,Tops,"Tank Top",Male,L,0,1,89.25,5,27,"Credit Card"
9086,2022-01-12,"San Luis Potosí",Bottoms,Jeans,Female,M,0,1,299.99,5,33,"Debit Card"
9087,2023-09-27,Chiapas,Shoes,Sneakers,Male,S,1,1,599.50,3,29,"Debit Card"
9088,2022-01-20,"Estado de México",Accessories,"Messenger Bag",Female,XL,0,1,650.75,1,17,"Debit Card"
9089,2023-01-15,"Baja California Sur",Shoes,Sandals,Male,S,0,1,210.25,4,46,"Debit Card"
9090,2022-08-19,Yucatán,"One-Piece Outfits",Kaftan,Female,M,0,1,415.35,5,44,PayPal
9091,2024-10-07,Jalisco,Shoes,Sandals,Female,XL,0,1,210.25,4,24,"Debit Card"
9092,2023-12-25,Guanajuato,Activewear,"Training Pants",Female,XL,0,1,310.70,5,24,"Credit Card"
9093,2022-11-22,Coahuila,Outerwear,Hoodie,Female,M,0,1,275.45,5,34,PayPal
9094,2023-08-09,Veracruz,Activewear,"Compression Top",Male,S,0,1,250.55,1,15,"Bank Transfer"
9095,2021-05-27,Guanajuato,Outerwear,Hoodie,Female,M,0,1,275.45,5,47,"Credit Card"
9096,2024-09-15,Sonora,Outerwear,Blazer,Female,S,0,1,520.30,5,28,"Debit Card"
9097,2024-08-26,"San Luis Potosí",Tops,T-Shirt,Male,XL,0,1,99.99,5,18,Cash
9098,2024-11-27,"Quintana Roo",Outerwear,Blazer,Male,L,0,1,520.30,2,24,PayPal
9099,2021-02-26,Durango,Bottoms,Shorts,Female,L,0,1,145.60,5,24,"Debit Card"
9100,2024-08-27,Jalisco,Bottoms,Jeans,Female,S,0,1,299.99,3,23,"Credit Card"
9101,2024-11-01,Oaxaca,Accessories,Belt,Female,L,0,1,120.60,1,23,"Credit Card"
9102,2024-04-22,Sinaloa,Shoes,Sneakers,Female,M,0,2,1199.00,4,28,"Debit Card"
9103,2024-08-23,Zacatecas,Outerwear,Coat,Female,M,1,1,650.00,5,41,"Debit Card"
9104,2024-09-06,Guanajuato,Activewear,Joggers,Male,L,0,1,345.10,4,56,"Debit Card"
9105,2023-10-30,"Baja California","One-Piece Outfits",Kaftan,Male,XL,0,1,415.35,3,29,PayPal
9106,2023-07-19,Puebla,Activewear,"Training Pants",Male,M,0,1,310.70,1,31,"Debit Card"
9107,2021-04-06,Hidalgo,Tops,"Tank Top",Male,S,1,1,89.25,5,47,"Credit Card"
9108,2024-07-05,Sonora,Activewear,"Running Shorts",Female,M,1,1,180.30,5,56,"Credit Card"
9109,2024-09-10,Jalisco,Tops,"Tank Top",Female,L,0,1,89.25,5,23,Cash
9110,2022-12-11,"San Luis Potosí",Activewear,"Training Pants",Male,S,0,1,310.70,5,28,"Debit Card"
9111,2021-01-23,"Estado de México",Swimwear,"Swim Shorts",Male,L,0,1,150.55,4,61,"Credit Card"
9112,2024-09-28,Zacatecas,Activewear,"Track Jacket",Male,M,0,1,420.60,5,60,"Debit Card"
9113,2024-03-19,Querétaro,Outerwear,Coat,Female,L,0,1,650.00,4,41,PayPal
9114,2023-10-24,Aguascalientes,Tops,"Tank Top",Female,M,1,1,89.25,5,43,"Credit Card"
9115,2022-03-29,Hidalgo,Shoes,Sandals,Female,L,0,2,420.50,4,32,"Credit Card"
9116,2023-10-27,Sonora,Shoes,Sandals,Male,S,0,1,210.25,3,26,"Credit Card"
9117,2024-03-16,"Estado de México",Outerwear,Hoodie,Female,M,0,1,275.45,2,60,PayPal
9118,2021-12-13,Sinaloa,Shoes,Sneakers,Female,M,1,1,599.50,2,55,"Credit Card"
9119,2022-04-25,Tamaulipas,Shoes,Sandals,Non-specified,M,0,1,210.25,4,25,"Debit Card"
9120,2023-03-10,Veracruz,Tops,"Polo Shirt",Female,L,1,1,135.50,5,27,"Credit Card"
9121,2024-03-22,"Nuevo León",Outerwear,Hoodie,Female,M,0,1,275.45,4,24,Cash
9122,2022-08-08,Tabasco,Activewear,"Running Shorts",Female,S,0,1,180.30,5,33,PayPal
9123,2021-09-17,Nayarit,Activewear,"Training Pants",Male,S,0,1,310.70,4,52,"Debit Card"
9124,2021-02-05,Nayarit,Shoes,Sandals,Female,M,0,1,210.25,3,36,PayPal
9125,2021-05-17,"Quintana Roo",Accessories,Scarf,Female,XL,0,1,140.80,1,24,PayPal
9126,2021-07-12,Campeche,Bottoms,"Cargo Pants",Male,S,1,1,250.75,3,33,PayPal
9127,2021-10-21,Sinaloa,Accessories,Belt,Female,M,0,1,120.60,1,53,"Credit Card"
9128,2022-11-26,Aguascalientes,Shoes,Sandals,Non-specified,XL,0,1,210.25,4,35,PayPal
9129,2021-08-29,Tabasco,Tops,"Tank Top",Female,XL,1,1,89.25,5,20,PayPal
9130,2021-02-13,Tabasco,Accessories,Cap,Female,M,0,1,99.40,1,27,"Bank Transfer"
9131,2024-07-19,Campeche,Outerwear,Hoodie,Female,M,0,1,275.45,5,31,PayPal
9132,2024-08-15,Jalisco,Tops,"Polo Shirt",Male,XL,0,1,135.50,5,35,Cash
9133,2022-01-02,Tabasco,Swimwear,"Swim Shorts",Male,L,1,1,150.55,3,26,"Credit Card"
9134,2024-01-25,Yucatán,Activewear,"Training Pants",Female,S,1,1,310.70,5,54,"Credit Card"
9135,2022-01-12,Chiapas,Shoes,Boots,Male,L,1,2,1781.98,4,60,"Debit Card"
9136,2022-08-17,Veracruz,Tops,"Tank Top",Female,S,0,1,89.25,4,16,"Credit Card"
9137,2023-06-23,Chiapas,Activewear,Joggers,Female,S,0,1,345.10,3,27,"Debit Card"
9138,2022-11-10,Nayarit,Shoes,Slip-Ons,Male,XL,0,1,750.00,5,33,"Credit Card"
9139,2023-12-16,Hidalgo,Outerwear,Jacket,Male,S,0,1,480.90,5,23,"Credit Card"
9140,2021-08-05,Campeche,Outerwear,Jacket,Female,L,1,1,480.90,4,55,"Debit Card"
9141,2022-11-03,Sinaloa,Accessories,Scarf,Female,M,0,1,140.80,5,33,"Credit Card"
9142,2023-01-07,"Nuevo León",Swimwear,"Swim Shorts",Male,M,0,1,150.55,4,15,"Debit Card"
9143,2022-08-18,Jalisco,Swimwear,"Swim Shorts",Male,M,0,1,150.55,5,54,"Credit Card"
9144,2024-10-20,Tlaxcala,Swimwear,"Swim Shorts",Male,S,0,1,150.55,3,22,"Credit Card"
9145,2024-07-04,Michoacán,Accessories,Scarf,Male,M,0,1,140.80,1,60,"Credit Card"
9146,2024-03-20,Michoacán,Outerwear,Jacket,Male,M,1,1,480.90,5,45,"Debit Card"
9147,2021-03-07,Michoacán,Shoes,Sneakers,Male,L,0,1,599.50,4,32,"Bank Transfer"
9148,2023-09-04,"Nuevo León",Accessories,Backpack,Male,L,0,1,540.90,1,43,"Credit Card"
9149,2024-12-12,Guerrero,Swimwear,"Board Shorts",Male,M,0,1,120.30,5,25,"Credit Card"
9150,2024-09-10,Guerrero,Tops,"Button-Up Shirt",Male,XL,1,1,220.40,4,49,"Debit Card"
9151,2024-09-21,Sinaloa,Activewear,"Track Jacket",Male,M,0,1,420.60,5,58,"Debit Card"
9152,2024-03-10,Chiapas,Bottoms,Jeans,Male,M,1,1,299.99,3,32,Cash
9153,2022-12-05,Chiapas,Outerwear,Coat,Male,M,0,1,650.00,5,30,"Credit Card"
9154,2023-04-12,"Ciudad de México",Bottoms,Jeans,Female,M,0,2,599.98,3,26,"Credit Card"
9155,2021-03-25,Guerrero,Shoes,Sneakers,Male,M,0,1,599.50,5,57,"Debit Card"
9156,2024-03-26,"Estado de México",Outerwear,Hoodie,Male,M,0,1,275.45,2,26,"Credit Card"
9157,2023-10-27,"Nuevo León",Tops,T-Shirt,Female,M,1,1,99.99,5,26,PayPal
9158,2023-07-03,Durango,Accessories,Scarf,Female,L,0,1,140.80,1,24,"Debit Card"
9159,2024-01-07,"Estado de México",Shoes,Sneakers,Male,S,0,1,599.50,4,54,PayPal
9160,2024-07-24,"Estado de México","One-Piece Outfits",Tunic,Non-specified,M,1,1,340.20,4,54,"Debit Card"
9161,2024-07-08,Zacatecas,"One-Piece Outfits",Kaftan,Female,L,1,1,415.35,2,24,"Debit Card"
9162,2024-06-25,Puebla,Activewear,"Training Pants",Female,XL,0,1,310.70,5,27,"Debit Card"
9163,2021-03-05,"Nuevo León",Bottoms,Jeans,Female,L,0,1,299.99,1,24,"Debit Card"
9164,2021-10-04,"Estado de México",Activewear,"Training Pants",Male,M,0,1,310.70,5,54,PayPal
9165,2022-06-03,Jalisco,Outerwear,Hoodie,Female,XL,0,1,275.45,5,51,"Debit Card"
9166,2021-12-11,"Estado de México",Accessories,Scarf,Female,S,0,1,140.80,1,35,Cash
9167,2022-10-22,Coahuila,Shoes,Sneakers,Male,S,0,2,1199.00,4,28,PayPal
9168,2023-11-15,Nayarit,Swimwear,"Swim Shorts",Female,M,0,1,150.55,4,24,"Credit Card"
9169,2024-11-14,"Estado de México",Accessories,Scarf,Non-specified,L,0,1,140.80,1,23,"Debit Card"
9170,2023-11-24,Morelos,Accessories,Scarf,Male,M,0,1,140.80,1,47,"Credit Card"
9171,2024-07-12,"San Luis Potosí",Shoes,Loafers,Female,L,1,1,480.40,4,32,"Debit Card"
9172,2021-06-04,Yucatán,Bottoms,"Cargo Pants",Male,XL,1,1,250.75,3,33,"Debit Card"
9173,2022-05-30,Guerrero,Bottoms,"Cargo Pants",Male,XL,1,1,250.75,3,53,"Bank Transfer"
9174,2024-06-28,Sinaloa,"One-Piece Outfits",Tunic,Male,XL,0,1,340.20,3,36,"Debit Card"
9175,2022-04-11,Puebla,Swimwear,"Board Shorts",Female,M,1,1,120.30,4,16,"Debit Card"
9176,2021-11-02,Jalisco,"One-Piece Outfits",Jumpsuit,Male,M,0,1,899.99,3,22,PayPal
9177,2024-05-15,Chiapas,Shoes,Boots,Female,XL,0,1,890.99,4,16,"Debit Card"
9178,2023-09-15,"Estado de México",Shoes,Sneakers,Female,S,1,1,599.50,4,33,"Credit Card"
9179,2022-04-26,Oaxaca,"One-Piece Outfits",Tunic,Female,S,1,1,340.20,3,23,"Credit Card"
9180,2024-10-24,Tlaxcala,Activewear,Joggers,Female,XL,0,1,345.10,1,44,"Debit Card"
9181,2023-03-30,Tlaxcala,Shoes,Sneakers,Female,L,0,1,599.50,2,23,PayPal
9182,2024-05-29,"Nuevo León",Shoes,Boots,Non-specified,M,1,1,890.99,4,60,"Credit Card"
9183,2022-06-05,Guerrero,Accessories,Backpack,Female,L,0,1,540.90,1,56,"Debit Card"
9184,2023-12-05,"Ciudad de México",Outerwear,Hoodie,Female,M,0,1,275.45,5,47,"Debit Card"
9185,2022-01-15,Tamaulipas,Outerwear,Coat,Male,M,0,1,650.00,5,34,"Debit Card"
9186,2021-04-03,Guerrero,Activewear,"Running Shorts",Male,XL,1,1,180.30,2,54,"Debit Card"
9187,2021-03-10,Veracruz,"One-Piece Outfits",Tunic,Female,S,0,1,340.20,3,25,"Debit Card"
9188,2023-05-19,Nayarit,Shoes,Boots,Female,L,0,1,890.99,4,40,"Debit Card"
9189,2024-08-28,Tabasco,"One-Piece Outfits",Kaftan,Female,XL,0,6,2492.10,3,26,"Debit Card"
9190,2021-08-15,"Nuevo León",Shoes,Sneakers,Male,M,0,1,599.50,4,40,"Debit Card"
9191,2022-03-04,Tabasco,Swimwear,"Swim Shorts",Male,L,0,1,150.55,4,26,"Credit Card"
9192,2024-08-01,"San Luis Potosí",Shoes,Boots,Female,XL,1,1,890.99,2,23,"Debit Card"
